 4.2800000E3  0.9924796
 4.2800935E3  0.9889712
 4.2801869E3  0.9922748
 4.2802804E3  0.990917
 4.2803739E3  0.9871125
 4.2804673E3  0.9892023
 4.2805608E3  0.9875819
 4.2806542E3  0.9873874
 4.2807477E3  0.9923165
 4.2808412E3  0.9930789
 4.2809346E3  0.9915268
 4.2810281E3  0.9948241
 4.2811216E3  0.9892951
 4.2812150E3  0.9769285
 4.2813085E3  0.9689428
 4.2814020E3  0.9587567
 4.2814954E3  0.9610295
 4.2815889E3  0.9587937
 4.2816823E3  0.9509584
 4.2817758E3  0.940387
 4.2818693E3  0.9308089
 4.2819627E3  0.9222018
 4.2820562E3  0.9181677
 4.2821497E3  0.9232628
 4.2822431E3  0.9110326
 4.2823366E3  0.900835
 4.2824301E3  0.8931673
 4.2825235E3  0.8939394
 4.2826170E3  0.8936529
 4.2827104E3  0.8892421
 4.2828039E3  0.8789787
 4.2828974E3  0.8868632
 4.2829908E3  0.8946474
 4.2830843E3  0.9059244
 4.2831778E3  0.9155446
 4.2832712E3  0.920032
 4.2833647E3  0.9282286
 4.2834582E3  0.9386111
 4.2835516E3  0.9514157
 4.2836451E3  0.9601743
 4.2837386E3  0.9761484
 4.2838320E3  0.986149
 4.2839255E3  0.9848984
 4.2840189E3  0.9856462
 4.2841124E3  0.9867975
 4.2842059E3  0.9900392
 4.2842993E3  0.9907584
 4.2843928E3  0.9882206
 4.2844863E3  0.9913946
 4.2845797E3  0.9919037
 4.2846732E3  0.9867927
 4.2847667E3  0.9825904
 4.2848601E3  0.9820132
 4.2849536E3  0.9888707
 4.2850470E3  0.9966801
 4.2851405E3  0.9984059
 4.2852340E3  0.9957404
 4.2853274E3  0.9939103
 4.2854209E3  0.9940657
 4.2855144E3  0.998723
 4.2856078E3  0.9971816
 4.2857013E3  0.9971505
 4.2857948E3  1.005008
 4.2858882E3  1.01209
 4.2859817E3  1.006468
 4.2860751E3  1.002715
 4.2861686E3  0.9965873
 4.2862621E3  0.9927546
 4.2863555E3  0.9919063
 4.2864490E3  0.9818507
 4.2865425E3  0.982025
 4.2866359E3  0.9863889
 4.2867294E3  0.9784393
 4.2868229E3  0.9769037
 4.2869163E3  0.9819838
 4.2870098E3  0.9820554
 4.2871032E3  0.9786477
 4.2871967E3  0.9795235
 4.2872902E3  0.9733565
 4.2873836E3  0.9677471
 4.2874771E3  0.9750553
 4.2875706E3  0.9910964
 4.2876640E3  0.9928648
 4.2877575E3  0.9803666
 4.2878510E3  0.972451
 4.2879444E3  0.9740235
 4.2880379E3  0.9897481
 4.2881313E3  1.001297
 4.2882248E3  1.000027
 4.2883183E3  0.9887664
 4.2884117E3  0.9836476
 4.2885052E3  0.9835792
 4.2885987E3  0.9766812
 4.2886921E3  0.9767358
 4.2887856E3  0.9805264
 4.2888791E3  0.9885159
 4.2889725E3  1.000679
 4.2890660E3  0.9957472
 4.2891594E3  0.9961341
 4.2892529E3  1.010814
 4.2893464E3  1.004978
 4.2894398E3  0.9961601
 4.2895333E3  0.9991298
 4.2896268E3  1.003263
 4.2897202E3  0.9956219
 4.2898137E3  0.9904181
 4.2899072E3  0.996197
 4.2900006E3  0.9970717
 4.2900941E3  0.9924495
 4.2901876E3  0.9919085
 4.2902810E3  0.9959166
 4.2903745E3  0.9951232
 4.2904679E3  1.003378
 4.2905614E3  1.010488
 4.2906549E3  0.9994186
 4.2907483E3  0.9907022
 4.2908418E3  0.9968386
 4.2909353E3  1.000651
 4.2910287E3  1.00279
 4.2911222E3  1.000634
 4.2912157E3  0.9970613
 4.2913091E3  0.9971689
 4.2914026E3  0.9977263
 4.2914960E3  1.000698
 4.2915895E3  1.001537
 4.2916830E3  1.002902
 4.2917764E3  0.9979079
 4.2918699E3  0.9898818
 4.2919634E3  0.9880144
 4.2920568E3  0.9930289
 4.2921503E3  1.000892
 4.2922438E3  0.9963781
 4.2923372E3  0.9858703
 4.2924307E3  0.986311
 4.2925241E3  0.9883943
 4.2926176E3  0.9909753
 4.2927111E3  0.9890409
 4.2928045E3  0.9891131
 4.2928980E3  0.9976061
 4.2929915E3  0.9970723
 4.2930849E3  0.9889325
 4.2931784E3  0.9854932
 4.2932719E3  0.9813588
 4.2933653E3  0.9767447
 4.2934588E3  0.979715
 4.2935522E3  0.9808897
 4.2936457E3  0.9753137
 4.2937392E3  0.9742137
 4.2938326E3  0.9687257
