 
 5.7364458E3  0.9481886
 5.7365393E3  0.9629487
 5.7366328E3  0.9820083
 5.7367262E3  0.9941215
 5.7368197E3  1.004051
 5.7369131E3  1.009876
 5.7370066E3  1.009999
 5.7371001E3  1.007834
 5.7371935E3  1.00333
 5.7372870E3  0.9887992
 5.7373805E3  0.9707987
 5.7374739E3  0.9549354
 5.7375674E3  0.9386358
 5.7376609E3  0.9187797
 5.7377543E3  0.8905596
 5.7378478E3  0.816717
 5.7379412E3  0.6773843
 5.7380347E3  0.522091
 5.7381282E3  0.389056
 5.7382216E3  0.2618387
 5.7383151E3  0.1332145
 5.7384086E3  0.05137204
 5.7385020E3  0.02152634
 5.7385955E3  0.02610119
 5.7386890E3  0.0739469
 5.7387824E3  0.2072159
 5.7388759E3  0.4350336
 5.7389693E3  0.6833117
 5.7390628E3  0.8613307
 5.7391563E3  0.9464805
 5.7392497E3  0.9739447
 5.7393432E3  0.9837165
 5.7394367E3  0.9924757
 5.7395301E3  0.9978095
 5.7396236E3  1.001641
 5.7397171E3  0.9999087
 5.7398105E3  0.9941519
 5.7399040E3  0.9936724
 5.7399975E3  0.9870644
 5.7400909E3  0.9612445
 5.7401844E3  0.9288906
 5.7402778E3  0.9211938
