 4.2120000E3  1.005998
 4.2120937E3  0.9940065
 4.2121874E3  0.9939651
 4.2122812E3  1.040109
 4.2123749E3  1.054948
 4.2124686E3  1.014779
 4.2125623E3  1.024993
 4.2126560E3  1.049292
 4.2127498E3  0.9982631
 4.2128435E3  0.9597844
 4.2129372E3  0.9961486
 4.2130309E3  1.009644
 4.2131246E3  1.000283
 4.2132184E3  1.020001
 4.2133121E3  1.04676
 4.2134058E3  1.037078
 4.2134995E3  0.9961405
 4.2135932E3  1.020312
 4.2136870E3  1.04665
 4.2137807E3  0.9828091
 4.2138744E3  0.9515718
 4.2139681E3  0.9978215
 4.2140618E3  1.010005
 4.2141556E3  0.9779698
 4.2142493E3  0.9824716
 4.2143430E3  0.9901296
 4.2144367E3  1.02145
 4.2145304E3  1.022937
 4.2146242E3  1.005343
 4.2147179E3  0.9820412
 4.2148116E3  0.9466362
 4.2149053E3  0.9444942
 4.2149990E3  0.9819429
 4.2150928E3  0.9844651
 4.2151865E3  0.9591702
 4.2152802E3  1.008487
 4.2153739E3  1.06369
 4.2154676E3  1.017079
 4.2155614E3  0.9648588
 4.2156551E3  0.9251216
 4.2157488E3  0.9297522
 4.2158425E3  0.9615273
 4.2159362E3  0.9779083
 4.2160300E3  1.02381
 4.2161237E3  1.020246
 4.2162174E3  0.9618354
 4.2163111E3  0.9796808
 4.2164048E3  1.003964
 4.2164986E3  1.017815
 4.2165923E3  1.021576
 4.2166860E3  0.9950067
 4.2167797E3  0.9893205
 4.2168734E3  0.9772646
 4.2169672E3  0.9633861
 4.2170609E3  0.9575769
 4.2171546E3  1.019109
 4.2172483E3  1.027373
 4.2173420E3  0.9741826
 4.2174358E3  0.9942027
 4.2175295E3  1.009276
 4.2176232E3  0.9874891
 4.2177169E3  0.979211
 4.2178106E3  0.9771924
 4.2179043E3  0.998298
 4.2179981E3  1.004193
 4.2180918E3  1.016083
 4.2181855E3  1.029528
 4.2182792E3  1.028262
 4.2183729E3  1.017155
 4.2184667E3  0.998766
 4.2185604E3  0.9648855
 4.2186541E3  0.9608845
 4.2187478E3  0.9944397
 4.2188415E3  0.9945753
 4.2189353E3  0.9788485
 4.2190290E3  0.968931
 4.2191227E3  0.9824569
 4.2192164E3  1.011731
 4.2193101E3  1.017933
 4.2194039E3  0.9962561
 4.2194976E3  1.003893
 4.2195913E3  1.002688
 4.2196850E3  0.9804308
 4.2197787E3  1.036974
 4.2198725E3  1.08083
 4.2199662E3  1.027858
 4.2200599E3  1.006683
 4.2201536E3  0.995683
 4.2202473E3  0.9804157
 4.2203411E3  0.9985685
 4.2204348E3  0.9906396
 4.2205285E3  1.004413
 4.2206222E3  1.028419
 4.2207159E3  1.010453
 4.2208097E3  0.9959311
 4.2209034E3  0.9999262
 4.2209971E3  1.032871
 4.2210908E3  1.029621
 4.2211845E3  0.985368
 4.2212783E3  0.9970968
 4.2213720E3  1.021646
 4.2214657E3  1.019452
 4.2215594E3  0.9909256
 4.2216531E3  0.9615925
 4.2217469E3  0.969238
 4.2218406E3  1.00683
 4.2219343E3  1.051712
 4.2220280E3  1.043292
 4.2221217E3  1.013396
 4.2222155E3  1.025488
 4.2223092E3  1.031152
 4.2224029E3  1.022448
 4.2224966E3  1.016396
 4.2225903E3  0.9937419
 4.2226841E3  1.002646
 4.2227778E3  1.019587
 4.2228715E3  1.0143
 4.2229652E3  1.02883
 4.2230589E3  1.01213
 4.2231527E3  1.024589
 4.2232464E3  1.036099
 4.2233401E3  1.036425
 4.2234338E3  1.021274
 4.2235275E3  1.003412
 4.2236213E3  1.006359
 4.2237150E3  0.9963648
 4.2238087E3  0.9961048
 4.2239024E3  1.022548
 4.2239961E3  1.006986
 4.2240899E3  0.9819432
 4.2241836E3  0.9742473
 4.2242773E3  1.001861
 4.2243710E3  1.004197
 4.2244647E3  0.9830415
 4.2245585E3  0.9661389
 4.2246522E3  0.9758561
 4.2247459E3  1.004271
 4.2248396E3  1.006066
 4.2249333E3  0.9986144
 4.2250271E3  0.99089
 4.2251208E3  0.9652326
 4.2252145E3  0.9743652
 4.2253082E3  1.010844
 4.2254019E3  1.008041
 4.2254957E3  0.9932374
 4.2255894E3  0.9761944
 4.2256831E3  1.008264
 4.2257768E3  1.02758
 4.2258705E3  1.02163
 4.2259643E3  0.9839019
 4.2260580E3  0.9578016
 4.2261517E3  0.9580033
 4.2262454E3  0.9788505
 4.2263391E3  0.9987038
 4.2264329E3  0.9862711
 4.2265266E3  0.9608656
 4.2266203E3  0.9443777
 4.2267140E3  0.9547593
 4.2268077E3  1.000195
 4.2269015E3  1.019186
 4.2269952E3  0.9910428
 4.2270889E3  0.9875177
 4.2271826E3  1.008354
 4.2272763E3  1.010663
 4.2273701E3  0.9814799
 4.2274638E3  0.9779741
 4.2275575E3  1.008599
 4.2276512E3  1.026911
 4.2277449E3  1.010649
 4.2278387E3  0.9800543
 4.2279324E3  0.9954571
 4.2280261E3  1.039191
 4.2281198E3  1.016871
 4.2282135E3  0.972072
 4.2283073E3  0.9680973
 4.2284010E3  0.9840594
 4.2284947E3  0.975477
 4.2285884E3  0.9899219
 4.2286821E3  1.000651
 4.2287759E3  1.010937
 4.2288696E3  0.9928402
 4.2289633E3  0.9567563
 4.2290570E3  0.9586346
 4.2291507E3  0.974765
 4.2292444E3  0.991834
 4.2293382E3  1.006092
 4.2294319E3  1.001446
 4.2295256E3  1.023909
 4.2296193E3  1.017848
 4.2297130E3  1.022931
 4.2298068E3  1.06728
 4.2299005E3  1.050857
 4.2299942E3  1.016892
 4.2300879E3  1.025741
 4.2301816E3  1.008476
 4.2302754E3  0.9979844
 4.2303691E3  0.9935874
 4.2304628E3  1.001747
 4.2305565E3  1.014634
