 5.7420537E3  0.9657003
 5.7421471E3  0.9630177
 5.7422406E3  0.9757159
 5.7423340E3  0.9930795
 5.7424275E3  1.00215
 5.7425210E3  1.000663
 5.7426144E3  0.9967996
 5.7427079E3  0.9923496
 5.7428014E3  0.9845448
 5.7428948E3  0.9751576
 5.7429883E3  0.9729308
 5.7430818E3  0.9783727
 5.7431752E3  0.9834106
 5.7432687E3  0.9775276
 5.7433621E3  0.9559714
 5.7434556E3  0.9277372
 5.7435491E3  0.8967376
 5.7436425E3  0.8458605
 5.7437360E3  0.7530168
 5.7438295E3  0.6428487
 5.7439229E3  0.5123988
 5.7440164E3  0.3443961
 5.7441099E3  0.1760018
 5.7442033E3  0.06666667
 5.7442968E3  0.02806418
 5.7443902E3  0.04058892
 5.7444837E3  0.1144185
 5.7445772E3  0.2883763
 5.7446706E3  0.5330869
 5.7447641E3  0.7518752
 5.7448576E3  0.8700486
 5.7449510E3  0.9144285
 5.7450445E3  0.9326994
 5.7451380E3  0.9418466
 5.7452314E3  0.9394217
 5.7453249E3  0.9418262
 5.7454183E3  0.955277
 5.7455118E3  0.9713616
 5.7456053E3  0.9815166
 5.7456987E3  0.981256
 5.7457922E3  0.9716187
 5.7458857E3  0.9620191
 5.7459791E3  0.9639363
 5.7460726E3  0.9726533
 5.7461661E3  0.9744753
 5.7462595E3  0.9653995
 5.7463530E3  0.9514793
 5.7464465E3  0.9277264
 5.7465399E3  0.9069154
 5.7466334E3  0.9077536
 5.7467268E3  0.9300495
 5.7468203E3  0.9553621
 5.7469138E3  0.9733042
